Frequency_Hz,Amplitude_A
11.8691966088023,6.81578257674618e-05
11.909568025839,7.68479691477268e-05
11.9499394428758,7.51024485894094e-05
11.9903108599125,0.000201041866170509
12.0306822769492,0.000109129675080499
12.071053693986,0.00015584770167013
12.1114251110227,6.64487073401631e-05
12.1517965280595,0.000265688196465768
12.1921679450962,0.000173532308146528
12.232539362133,0.000149685137687322
12.2729107791697,0.00010860395818035
12.3132821962064,0.00019216471424591
12.3536536132432,0.000117347324024442
12.3940250302799,0.00015982954751288
12.4343964473167,3.93189536864014e-05
12.4747678643534,0.000110448781718216
12.5151392813902,0.00013560904334466
12.5555106984269,0.00032218333626402
12.5958821154636,0.000235081137849517
12.6362535325004,0.00011123875932662
12.6766249495371,3.44037451557035e-05
12.7169963665739,0.000124778614839378
12.7573677836106,3.92104428373587e-06
12.7977392006474,0.000255551147374246
12.8381106176841,0.000282896052359578
12.8784820347208,0.000169974180688107
12.9188534517576,3.23510058088219e-05
12.9592248687943,0.000188456186049484
12.9995962858311,9.05112385997078e-06
13.0399677028678,0.000105672800660746
13.0803391199045,8.05748634205804e-05
13.1207105369413,6.61573618711341e-05
13.161081953978,0.000252611910998618
13.2014533710148,8.32146863021933e-05
13.2418247880515,9.07592441459053e-05
13.2821962050883,0.000120288089980792
13.322567622125,0.000114839104245321
13.3629390391617,0.000252032249977394
13.4033104561985,0.00023410542627119
13.4436818732352,5.75968414345866e-05
13.484053290272,0.000281195791774978
13.5244247073087,0.000258119331458192
13.5647961243455,0.000158678076151389
13.6051675413822,6.11986877009441e-05
13.6455389584189,0.000187421275242635
13.6859103754557,1.0814221230275e-05
13.7262817924924,0.000133395365567833
13.7666532095292,3.89124962544224e-05
13.8070246265659,0.000112551256547817
13.8473960436027,0.000135485568795245
13.8877674606394,9.29477873059014e-05
13.9281388776761,0.000123562492666424
13.9685102947129,9.33545602587119e-05
14.0088817117496,0.000245919241091658
14.0492531287864,0.000147761189007677
14.0896245458231,8.59260120479904e-05
14.1299959628599,0.000147638042089452
14.1703673798966,6.38459708587631e-05
14.2107387969333,0.0001284923096376
14.2511102139701,5.43561965016805e-05
14.2914816310068,3.83665558651194e-05
14.3318530480436,0.000271415630596455
14.3722244650803,9.0744853564619e-05
14.4125958821171,0.00012147907072153
14.4529672991538,0.000178192969300101
14.4933387161905,0.000184712889383198
14.5337101332273,0.000360665816156929
14.574081550264,0.000243337206537229
14.6144529673008,0.000114298810114833
14.6548243843375,7.07743889121933e-05
14.6951958013742,0.000205167112374933
14.735567218411,0.000189949106138803
14.7759386354477,0.000157722340352316
14.8163100524845,6.56111461793356e-05
14.8566814695212,5.71720856184303e-05
14.897052886558,4.86893003093578e-05
14.9374243035947,0.000147630311242051
14.9777957206314,0.000289736991330052
15.0181671376682,0.000160155764748806
15.0585385547049,0.000198593630878426
15.0989099717417,0.000132806449115315
15.1392813887784,0.000117284054563259
15.1796528058152,4.69811035292808e-05
15.2200242228519,0.000195900836539088
15.2603956398886,0.000217135095724842
15.3007670569254,0.000145551786125824
15.3411384739621,0.000178896174480139
15.3815098909989,0.000142253013745162
15.4218813080356,0.000112875596568992
15.4622527250724,0.000117312883648933
15.5026241421091,0.000111008050820952
15.5429955591458,0.0001909325232841
15.5833669761826,0.000178543842228803
15.6237383932193,0.000150505783295998
15.6641098102561,7.25052194532922e-05
15.7044812272928,0.000198114324073494
15.7448526443295,0.00013018987525425
15.7852240613663,0.000109575959873112
15.825595478403,0.00013932774486185
15.8659668954398,5.64462130348193e-05
15.9063383124765,0.000217405720927651
15.9467097295133,0.000123553039005587
15.98708114655,3.7690436290287e-05
16.0274525635867,0.000240655178182026
16.0678239806235,0.000122293736527289
