CaseID,Theta1Error0,Theta2Error0,Omega1Error0,Omega2Error0,EvalSetName,SimTime,NumSamples,MaxAbsTheta1,MaxAbsTheta2Error,MaxAbsOmegaError,Theta2IAE,Theta2ISE,Theta1IAE,SettlingTimeTheta2,SettlingTimeTheta2Pct2,SettlingTimeBoth,FinalTheta2MAE,FinalTheta1MAE,FinalTheta2Bias,FinalTheta1Bias,FinalTheta2MaxAbsError,Theta2EndRMS,Theta2EndOscRMS,Theta2EndPeakToPeak,Theta2EndOscFreqHz,ActionEnergy,TorqueCommandEnergy,TorqueEnergy,CurrentEnergy,VoltageEnergy,ElectricalAbsEnergy,MeanAbsElectricalPower,DActionEnergy,DTorqueCommandEnergy,ActionDiffRMS,ActionEndRMS,ActionEndOscRMS,ActionEndPeakToPeak,ActionEndOscFreqHz,Terminated,Failed,CaseCost,ControllerName,StageIndex,StageName,TrainingEpisode,EvaluatedAt
70,-0.785398163397448,0.785398163397448,5,-10,full_fixed_workspace,5,100001,0.812997130182906,3.14144140847004,21.0780874068152,0.704833846958101,1.19261472976918,2.05152442238678,1.7356,0.82185,NaN,2.95429816735921e-08,0.447450774328361,-2.95396646455944e-08,-0.447450774328361,7.89761409374226e-08,2.59758047860206e-07,1.99150192105786e-07,8.02291932444632e-07,0.5,0.00824877416682851,0.00133663091661263,0.00129704803412151,0.136441607797133,2.7832871899902,0.605672137088824,0.121134427417765,0.000568183873362898,6.26013747036379e-06,0.0106600550970705,1.12245524151335e-07,1.1138881702834e-07,6.89178705215454e-07,85.5,0,0,2.43561741404068,TD3,NaN,,NaN,30-Jun-2026 12:52:50
71,-0.785398163397448,0.785398163397448,5,0,full_fixed_workspace,5,100001,1.01950177856615,3.1413995086074,21.3442418979343,0.776111322216214,1.32197221341861,2.12699696581896,1.77495,0.6733,NaN,3.7237557441251e-08,0.447450753450125,-3.7237557441251e-08,-0.447450753450125,9.84360106988244e-08,3.13771278994275e-07,2.40108770883832e-07,9.68301055337406e-07,0.5,0.00776328458590219,0.00126517057470235,0.00122638330035143,0.12900810523092,2.78669466694871,0.589556849747849,0.11791136994957,0.00054365425754787,6.28599477365821e-06,0.0104274086670454,1.12333899013545e-07,1.11176023734552e-07,6.2212347984314e-07,84,0,0,2.6158993680289,TD3,NaN,,NaN,30-Jun-2026 12:55:30
72,-0.785398163397448,0.785398163397448,5,10,full_fixed_workspace,5,100001,0.794943466706533,3.14106415797932,22.3250778179366,0.639791109513885,1.16293382900692,2.02223296203489,0.60505,0.5508,NaN,1.16712040794522e-08,0.447450874178887,2.20535572833046e-10,-0.447450874178887,2.57694543710638e-08,1.0349975643026e-08,1.02441182566319e-08,4.61780853555638e-08,5,0.00827452401872386,0.00134133875028981,0.00130859648782035,0.137656435273671,2.8802224173206,0.623196541786777,0.124639308357355,0.000296056444933837,5.26493698395765e-06,0.0076948871977935,1.14920569142037e-07,1.14920452712651e-07,6.53788447380066e-07,71.5,0,0,2.29085952760984,TD3,NaN,,NaN,30-Jun-2026 12:55:11
73,-0.785398163397448,1.5707963267949,-5,-10,full_fixed_workspace,5,100001,0.819038745057121,3.14131547593126,20.492051913323,1.65482408468453,2.8814982173488,2.03491419187358,1.86555,1.3469,NaN,5.29656804324339e-08,0.44745067490662,-5.29656804324339e-08,-0.44745067490662,1.28540040833514e-07,4.81490846758225e-07,3.69234492534905e-07,1.47139767969762e-06,0.5,0.0135075565585856,0.00218850133460687,0.00213950182041063,0.225062650404804,4.79711039066296,1.02990451754042,0.205980903508085,0.000390270725171075,8.18410353476686e-06,0.00883482569348224,1.19239464254613e-07,1.16464427980181e-07,7.17118382453918e-07,93,0,0,4.32735994457423,TD3,NaN,,NaN,30-Jun-2026 12:54:52
74,-0.785398163397448,1.5707963267949,-5,0,full_fixed_workspace,5,100001,1.03077905110628,3.14155864014588,20.6012487162427,2.38813440284002,4.7311432315035,2.2923060108801,2.57175,1.50595,NaN,1.53078704926741e-06,0.447445037190803,-1.53078704926741e-06,-0.447445037190803,4.03420339114625e-06,1.42453908646978e-05,1.09317677667015e-05,4.36701963488773e-05,0.5,0.0202999934185724,0.00320645536101335,0.00305888907767786,0.321776628815554,6.98153078231401,1.48198316898087,0.296396633796174,0.00510502224591213,2.53531651925065e-05,0.0319531602377985,1.12977916138263e-06,8.70149690623e-07,3.71970236301422e-06,5.5,0,0,5.92328898901038,TD3,NaN,,NaN,30-Jun-2026 12:54:31
75,-0.785398163397448,1.5707963267949,-5,10,full_fixed_workspace,5,100001,0.825356138123277,3.1415442288073,23.1462728835858,2.10281010864598,3.87498110306496,2.17350096500788,1.7614,1.6981,NaN,5.85519456889013e-09,0.447450851845799,-4.00034716103221e-09,-0.447450851845799,2.33232591246999e-08,5.74860330517689e-08,4.41380537582794e-08,1.76298963872057e-07,1.5,0.0199560642609688,0.00312441039541539,0.00308250596084079,0.324260982073979,6.96283642570511,1.48726413791784,0.297452827583569,0.000419974570043334,6.05160436869428e-06,0.00916487392213693,1.06572585066542e-07,1.06545769567046e-07,5.97909092903137e-07,75.5,0,0,5.29272118156918,TD3,NaN,,NaN,30-Jun-2026 12:54:12
76,-0.785398163397448,1.5707963267949,0,-10,full_fixed_workspace,5,100001,0.785508457949743,3.14145365534487,20.911904223516,1.64833033603337,2.82331436139398,2.09763767150912,2.4482,1.49245,NaN,8.45908321282251e-07,0.447447644057263,-8.45908321282251e-07,-0.447447644057263,2.21970567704233e-06,7.86260333066584e-06,6.03380839659515e-06,2.41352533230099e-05,0.5,0.00816413028754774,0.00125492333451912,0.00124241860391557,0.130694922173893,2.9142116068633,0.609608633956717,0.121921726791343,0.000228473113308794,1.52672490251299e-06,0.00675977977908738,6.29910524368566e-07,4.88593263623624e-07,2.21654772758484e-06,17.5,0,0,4.34565461368783,TD3,NaN,,NaN,30-Jun-2026 12:53:51
77,-0.785398163397448,1.5707963267949,0,0,full_fixed_workspace,5,100001,1.03039992275409,3.14152113458863,20.6301457186925,2.38639815487877,4.72381869465407,2.26765540607982,2.54575,1.5076,NaN,1.35250925940908e-06,0.447445716146837,-1.35250925940908e-06,-0.447445716146837,3.55999289627441e-06,1.25830352783448e-05,9.65618714669157e-06,3.85858305884668e-05,0.5,0.0153171356423905,0.00236996195140106,0.0022518199963475,0.236877843139777,5.2867708836216,1.10345118057871,0.220690236115742,0.00480773255463951,2.02926840486907e-05,0.0310088134395352,1.00237836030236e-06,7.7396306286758e-07,3.65264713764191e-06,10.5,0,0,5.90737481820222,TD3,NaN,,NaN,30-Jun-2026 12:55:30
78,-0.785398163397448,1.5707963267949,0,10,full_fixed_workspace,5,100001,0.824785687725928,3.14149838234154,23.3355564692852,2.07337654837233,3.74679219682439,2.07436276742751,1.79735,1.75455,NaN,7.83565374497352e-08,0.447450569656463,-7.83565374497352e-08,-0.447450569656463,1.98571481280899e-07,7.2936271168765e-07,5.59313155652005e-07,2.22635339586219e-06,0.5,0.0144794179506689,0.00223786716151718,0.00221475784007406,0.232979128475905,5.12946777060129,1.07621857821625,0.215243715643249,0.000365943545952656,3.16888489451056e-06,0.008555039987664,1.22891873434676e-07,1.17118951945823e-07,6.38887286186218e-07,75.5,0,0,5.18419511058518,TD3,NaN,,NaN,30-Jun-2026 12:55:11
79,-0.785398163397448,1.5707963267949,5,-10,full_fixed_workspace,5,100001,0.878546848311931,3.14140342406693,20.4684320946958,0.945974528430999,1.55866167369313,2.42021614321641,3.1671,0.78415,NaN,2.63946337344406e-05,0.447350432533988,-2.63946337344406e-05,-0.447350432533988,6.94175190683273e-05,0.000245864117223699,0.000188862393900702,0.000757942102058706,0.5,0.013130819969412,0.00202581542306694,0.00197601609791201,0.20786494126622,4.45188395025035,0.949578413802853,0.189915682760571,0.00112775613424553,5.71917798644626e-06,0.0150183629883255,1.93488312575644e-05,1.48635139679576e-05,5.97462058067322e-05,1.5,0,0,3.10324248596345,TD3,NaN,,NaN,30-Jun-2026 12:54:52
80,-0.785398163397448,1.5707963267949,5,0,full_fixed_workspace,5,100001,1.03008807379367,3.14140951246172,20.7079885156349,2.38532690090165,4.71915515520642,2.25238415805757,2.53125,1.5087,NaN,1.26228376894329e-06,0.447446060885678,-1.26228376894329e-06,-0.447446060885678,3.31811784739579e-06,1.17421566513055e-05,9.01077451909244e-06,3.60102922343231e-05,0.5,0.0152757302228622,0.00234766821815412,0.0022411840235802,0.235759003137957,5.19640610588632,1.09111294002959,0.218222588005918,0.00445029846493947,1.81337424757736e-05,0.029833868220328,9.34016287401191e-07,7.20625496308567e-07,3.08454036712646e-06,13.5,0,0,5.89755686534556,TD3,NaN,,NaN,30-Jun-2026 12:54:31
81,-0.785398163397448,1.5707963267949,5,10,full_fixed_workspace,5,100001,0.785398163397448,3.14140158666758,20.4168229448656,1.3585873320927,2.52341042136394,2.04025111291098,1.21605,1.0642,NaN,9.31489465747263e-09,0.447450839222161,-7.498928666464e-09,-0.447450839222161,3.8116905187735e-08,8.62325794258799e-08,6.62107811617971e-08,2.70203984520378e-07,0.5,0.00431234350677605,0.000658545009754762,0.000653837823838091,0.0687797842301739,1.56908570895121,0.322044275916633,0.0644088551833266,0.000154462117606268,7.19220320904983e-07,0.00555809531415696,1.08046077849589e-07,1.07929610596656e-07,6.18398189544678e-07,83,0,0,3.73738142751745,TD3,NaN,,NaN,30-Jun-2026 12:54:11
82,-0.785398163397448,2.35619449019234,-5,-10,full_fixed_workspace,5,100001,0.81112810052927,3.14146923158378,20.8700093823639,1.78398455043447,3.10460873687462,2.05000349225469,2.45175,1.5465,NaN,8.57333353486094e-07,0.447447592283112,-8.57333353486094e-07,-0.447447592283112,2.25623403027342e-06,7.9797071053304e-06,6.12378191497372e-06,2.44908652797804e-05,0.5,0.0150720355253043,0.00243230554989934,0.00237638558211916,0.249981389309051,5.41671252740251,1.15358358802974,0.230716717605949,0.000480696641360018,8.82029630379992e-06,0.00980506645933635,6.41033565721557e-07,4.97720318618193e-07,2.49408185482025e-06,20.5,0,0,4.59328498305585,TD3,NaN,,NaN,30-Jun-2026 12:53:51
83,-0.785398163397448,2.35619449019234,-5,0,full_fixed_workspace,5,100001,0.994129511438581,3.14159080557117,21.5970784837406,4.17122242684548,8.77035204344188,2.33930255325717,3.0348,2.3743,NaN,1.42318819839035e-05,0.447396741341527,-1.42318819839035e-05,-0.447396741341527,3.74602671196163e-05,0.00013193467294822,0.000101208145159804,0.000405305557853453,0.5,0.0391601737123662,0.0060762901334639,0.00572114686169056,0.60183004462228,13.1250825038653,2.7719126659748,0.554382533194961,0.0142821427380959,6.03092333522568e-05,0.0534455662110449,1.03911981114418e-05,7.96966071548122e-06,3.17972153425217e-05,1.5,0,0,9.5145683982548,TD3,NaN,,NaN,30-Jun-2026 12:55:31
84,-0.785398163397448,2.35619449019234,-5,10,full_fixed_workspace,5,100001,1.19887689894195,3.14157652396746,20.9581482998946,3.83967402005632,8.2010041020338,2.47816427448646,3.08245,2.14645,NaN,1.7636771482456e-05,0.44738377755344,-1.7636771482456e-05,-0.44738377755344,4.64222412104538e-05,0.000163684767378875,0.000125613147461024,0.000503571138021464,0.5,0.0510213706679234,0.00787218767166744,0.00716531531367624,0.753747830498488,16.3408706321185,3.45647742422074,0.691295484844148,0.0308166974084006,0.000122772351549258,0.0785069390670667,1.28797581620686e-05,9.88110371502877e-06,3.93856316804886e-05,0.5,0,0,8.92281322526379,TD3,NaN,,NaN,30-Jun-2026 12:55:12
85,-0.785398163397448,2.35619449019234,0,-10,full_fixed_workspace,5,100001,0.960345360326128,3.14145307998898,22.263491829194,2.56228930185647,4.76586587725045,2.1622551232564,1.9626,1.8827,NaN,6.0214753405734e-08,0.44745064869292,-6.0214753405734e-08,-0.44745064869292,1.43420333632141e-07,5.41493252148494e-07,4.14752873299597e-07,1.65632373239077e-06,0.5,0.0174353885076224,0.00276538048266127,0.00270646073406159,0.284703298783597,6.36022549924916,1.32984002575333,0.265968005150666,0.000951708627904606,9.29176659020564e-06,0.0137964388731629,1.16934537205299e-07,1.13833762257631e-07,7.50645995140076e-07,81,0,0,6.20607390367408,TD3,NaN,,NaN,30-Jun-2026 12:54:52
86,-0.785398163397448,2.35619449019234,0,0,full_fixed_workspace,5,100001,1.06196735757314,3.14158419436231,20.5204655146858,4.0901907351311,8.88849206711876,2.44508659638861,3.31275,2.2171,NaN,5.29242073612627e-05,0.447249163328233,-5.29242073612627e-05,-0.447249163328233,0.000139007983977169,0.000495745468780345,0.000380957424179103,0.00151671808060261,0.5,0.0440804184096903,0.006789010181046,0.00621994224467245,0.654300301872181,14.3442499366474,3.01542750151008,0.603085500302016,0.0248254158579162,9.86175708463538e-05,0.0704633462985064,3.95097465644345e-05,3.04749215850919e-05,0.000122493132948875,0.5,0,0,9.40778282833387,TD3,NaN,,NaN,30-Jun-2026 12:54:32
87,-0.785398163397448,2.35619449019234,0,10,full_fixed_workspace,5,100001,0.951217437559025,3.14140825107357,21.8475166153052,3.75856169159283,7.73372773435001,2.46642808937239,2.3387,2.25085,NaN,3.41711932948363e-06,0.447437844396704,-3.41711932948363e-06,-0.447437844396704,8.99713898696654e-06,3.17776386006731e-05,2.43783678735691e-05,9.73375279587074e-05,0.5,0.039951875697082,0.00614153056633064,0.00564725607034862,0.594057180312807,12.9608162473785,2.73061246530521,0.546122493061043,0.0216412572498485,8.5533394332771e-05,0.06578944786187,2.51525461329323e-06,1.93288668735537e-06,7.92369246482849e-06,5.5,0,0,8.75317960728539,TD3,NaN,,NaN,30-Jun-2026 12:54:12
88,-0.785398163397448,2.35619449019234,5,-10,full_fixed_workspace,5,100001,1.04355522348076,3.14130784014357,20.7448498980664,2.62875125534007,5.18161902898414,2.11840048500891,2.64905,1.64,NaN,2.21627404031125e-06,0.447442421734151,-2.21627404031125e-06,-0.447442421734151,5.83166151482197e-06,2.06252577879677e-05,1.58263070095113e-05,6.32273152154639e-05,0.5,0.0120770240891237,0.00186656243488291,0.00183662474650839,0.193201814228364,4.41867231977163,0.911075586699149,0.18221511733983,0.000839004972592935,4.6726699546436e-06,0.0129538023189559,1.63221535086272e-06,1.25563847531776e-06,5.18746674060822e-06,6.5,0,0,6.31704379994488,TD3,NaN,,NaN,30-Jun-2026 12:53:51
89,-0.785398163397448,2.35619449019234,5,0,full_fixed_workspace,5,100001,1.29628798179455,3.14157984402532,20.6126338862885,3.95417886241775,8.6020856035283,2.47862833598633,3.21355,2.1564,NaN,3.29628827000191e-05,0.447325393471634,-3.29628827000191e-05,-0.447325393471634,8.6652899538709e-05,0.000307829254799573,0.000236577479935412,0.000948743595883705,0.5,0.0459165861605317,0.00698392397085709,0.00633101955958706,0.665984963533158,14.5656979509625,3.06530575752898,0.613061151505795,0.0297936201366364,0.000113290801361585,0.0771927718593346,2.42727764984634e-05,1.86694413927857e-05,7.53346830606461e-05,1.5,0,0,9.15237687894999,TD3,NaN,,NaN,30-Jun-2026 12:55:31
90,-0.785398163397448,2.35619449019234,5,10,full_fixed_workspace,5,100001,1.03708407518236,3.14155741949765,20.5765562669757,2.90125705741795,5.65318234599271,2.43316263803221,2.6523,2.01635,NaN,2.12578028156423e-06,0.447442762386105,-2.12578028156423e-06,-0.447442762386105,5.59321493787124e-06,1.97877772634502e-05,1.51838913719307e-05,6.06514457772711e-05,0.5,0.0257179756048552,0.00393570709474043,0.00362946978819874,0.381798268318078,8.30833558695543,1.75521439362097,0.351042878724194,0.0136537855857106,5.31186699517682e-05,0.0522566466312385,1.56741400156572e-06,1.20570136488553e-06,5.12786209583282e-06,7.5,0,0,7.02089424106971,TD3,NaN,,NaN,30-Jun-2026 12:55:11
91,-0.785398163397448,3.14159265358979,-5,-10,full_fixed_workspace,5,100001,0.802852029842488,3.14159265358979,22.3999673493462,1.13378311650356,1.97586973885114,1.91778966582394,1.01805,0.9569,NaN,3.08211662362586e-09,0.447450872231123,-2.87710445115359e-09,-0.447450872231123,8.77645536313837e-09,3.40460425980073e-08,2.62759691819348e-08,1.03267776552229e-07,1.5,0.0119304857587824,0.00194949732809882,0.00187788063224849,0.197541683865718,4.37662835513915,0.91866996735593,0.183733993471186,0.0011869742533499,1.12569918077645e-05,0.0154076231349932,9.81539108117425e-08,9.81313512857681e-08,5.79282641410828e-07,89.5,0,0,3.22676765693226,TD3,NaN,,NaN,30-Jun-2026 12:54:52
92,-0.785398163397448,3.14159265358979,-5,0,full_fixed_workspace,5,100001,1.09156136615047,3.14159265358979,23.4708751750379,4.34001277135967,8.7545673318385,2.30349594397441,2.8796,2.8118,NaN,3.48298942512758e-06,0.447437604281168,-3.48298942512758e-06,-0.447437604281168,9.17155353021905e-06,3.23719373825036e-05,2.48291785508179e-05,9.90307793857781e-05,0.5,0.0291275744404221,0.00445211699114498,0.00428713106832865,0.450980257023397,10.1177075260498,2.09991970134825,0.419983940269651,0.00675795639750878,2.67877751393666e-05,0.0367639943355147,2.56440744105175e-06,1.97052222393446e-06,8.34092497825623e-06,4.5,0,0,9.83299354100928,TD3,NaN,,NaN,30-Jun-2026 12:54:32
93,-0.785398163397448,3.14159265358979,-5,10,full_fixed_workspace,5,100001,1.4263242302981,3.14159265358979,20.412265978921,3.61803920164399,7.78035710201552,2.4552716209746,3.15815,2.0089,NaN,2.52946429662171e-05,0.447354627188341,-2.52946429662171e-05,-0.447354627188341,6.65309721024305e-05,0.000235502881344713,0.000180884023317689,0.00072592213017586,0.5,0.0375615097674262,0.00576849362147939,0.00526462922521805,0.553807150581779,12.2394758395285,2.55844536096397,0.511689072192794,0.0222624060383353,8.74221982534697e-05,0.0667269151667231,1.8529198743193e-05,1.4231297732235e-05,5.70490956306458e-05,0.5,0,0,8.46730546502147,TD3,NaN,,NaN,30-Jun-2026 12:54:12
94,-0.785398163397448,3.14159265358979,0,-10,full_fixed_workspace,5,100001,0.785406334632452,3.14159265358979,20.4712363664619,1.93910353773645,3.57372527900708,2.05202923159331,1.97975,1.4649,NaN,8.87231158323365e-08,0.447450524001926,-8.87231158323365e-08,-0.447450524001926,2.35687715122168e-07,8.34669985336803e-07,6.40423058643779e-07,2.55416780703399e-06,0.5,0.00968071625561867,0.0015432548432697,0.00150419315768009,0.158232021846688,3.71878283512118,0.757191433684224,0.151438286736845,0.000714294478070799,6.25699979236979e-06,0.0119523594162056,1.28274256906359e-07,1.21223874041052e-07,6.68689608573914e-07,90.5,0,0,4.90444649293402,TD3,NaN,,NaN,30-Jun-2026 12:53:52
95,-0.785398163397448,3.14159265358979,0,0,full_fixed_workspace,0.138,2761,1.57735518353962,3.14159265358979,9.42051762085027,0.396526257279273,1.14296022705565,0.158947381760361,NaN,NaN,NaN,2.87337869377066,1.15180333642908,-2.78007532629715,-1.15180333642908,3.14159265358979,2.87790500393451,0.743988166428114,6.28318526363836,7.2463768115942,0.0295339078393425,0.00453613787096609,0.00391752899356339,0.412100354352493,8.87925452003512,1.8763763397011,13.5969299978341,0.0278967516126012,0.000108286955455668,0.449611358847123,0.461556406612112,0.460217564073586,1.53236651420593,68.8405797101449,1,1,1000,TD3,NaN,,NaN,30-Jun-2026 12:55:13
96,-0.785398163397448,3.14159265358979,0,10,full_fixed_workspace,5,100001,1.15780780127684,3.14159265358979,20.9453376132271,3.61121064736549,7.57274237584341,2.44659647118636,3.00235,2.0626,NaN,1.20233603007293e-05,0.447405126797922,-1.20233603007293e-05,-0.447405126797922,3.16549949757279e-05,0.000111428833664685,8.54600386325975e-05,0.000341943861021044,0.5,0.0271855385680631,0.00420083228268769,0.00390547935923451,0.410832805705144,9.14805927100223,1.90417329110728,0.380834658221456,0.01258490407877,5.11496910837902e-05,0.0501695207845761,8.78361950555328e-06,6.73653140038981e-06,2.71257013082504e-05,1.5,0,0,8.44776731084886,TD3,NaN,,NaN,30-Jun-2026 12:55:11
97,-0.785398163397448,3.14159265358979,5,-10,full_fixed_workspace,5,100001,1.04848559452791,3.14159265358979,20.7848851811757,2.81051933936867,5.69518916901853,2.19739750969759,2.70155,1.7046,NaN,2.84937840177641e-06,0.44744001438332,-2.84937840177641e-06,-0.44744001438332,7.50061696865935e-06,2.65003166603409e-05,2.03318493464715e-05,8.11863010756753e-05,0.5,0.0133568879792133,0.00203604110200927,0.00200093120546025,0.210485859877477,4.91272792057268,1.00072240163201,0.200144480326401,0.0013653621785005,5.41471170229446e-06,0.0165249035004776,2.09733543337145e-06,1.61175703519672e-06,6.66826963424683e-06,4.5,0,0,6.72016855357742,TD3,NaN,,NaN,30-Jun-2026 12:54:52
98,-0.785398163397448,3.14159265358979,5,0,full_fixed_workspace,5,100001,1.56723283439045,3.14159265358979,20.7988340773027,4.3747378624971,9.19207920021745,3.01636781682154,4.3808,3.50205,NaN,0.0061719857239671,0.414302930096005,-0.0061719857239671,-0.414302930096005,0.0132763027582836,0.0103449210263028,0.00602867149572252,0.0208250335438818,1,0.051924357766855,0.0080045006758417,0.00732269670120753,0.770303400521504,16.8498803960457,3.54665890841279,0.709331781682558,0.0292697334970126,0.000116638455260145,0.0765110887349182,0.00106918087181815,0.000732640285753127,0.00388533412478864,2,0,0,10.4511401046956,TD3,NaN,,NaN,30-Jun-2026 12:54:31
99,-0.785398163397448,3.14159265358979,5,10,full_fixed_workspace,5,100001,1.0113647785528,3.14159265358979,22.7846197146398,3.51129954505353,6.85984375725582,2.62824279214291,2.4521,2.3975,NaN,5.32832871799714e-08,0.447451047507403,5.32832871799714e-08,-0.447451047507403,1.51807882464036e-07,5.03434993058205e-07,3.86742002736755e-07,1.53844881278786e-06,0.5,0.0275020720063766,0.00432736747165109,0.00409717303773627,0.430997821195145,9.47973098132556,1.99213481268469,0.398426962536938,0.00831848174752649,3.88461428190376e-05,0.0407884340163396,1.29416165708615e-07,1.26883380117816e-07,8.51228833198547e-07,80,0,0,8.33796387636221,TD3,NaN,,NaN,30-Jun-2026 12:54:12
100,0,-3.14159265358979,-5,-10,full_fixed_workspace,5,100001,0.592217388183909,3.14159265358979,23.2089768996612,1.10207697736781,1.89755939010973,2.04280823930905,1.1153,1.04445,NaN,9.88657591812501e-09,0.447450890626281,-5.8777819082942e-09,-0.447450890626281,2.42447413256741e-08,1.64893883744558e-08,1.33922399622163e-08,5.89184976362844e-08,4.5,0.0128488632353296,0.0020834226039789,0.00201731925777069,0.21220978385491,4.72669821315391,0.9863657963271,0.19727315926542,0.000966003607695358,1.01287540125303e-05,0.0138996662384055,1.09663735879277e-07,1.09662782416203e-07,6.46337866783142e-07,77.5,0,0,3.22585672563192,TD3,NaN,,NaN,30-Jun-2026 12:53:51
101,0,-3.14159265358979,-5,0,full_fixed_workspace,5,100001,1.09490461823167,3.14159265358979,23.4582790531829,4.63218358885826,9.68261619688689,2.32973918495669,2.96675,2.8986,NaN,4.70309013684918e-06,0.447432958925098,-4.70309013684918e-06,-0.447432958925098,1.23844646950921e-05,4.36059115364142e-05,3.34266674354794e-05,0.000133238091365229,0.5,0.0316365417612625,0.00483455983084347,0.00461865256919461,0.48585431365624,10.8871793256201,2.25906791423794,0.451813582847589,0.00906375166172603,3.55970071414841e-05,0.0425764058176029,3.4542027030274e-06,2.65141081260153e-06,1.05947256088257e-05,2.5,0,0,10.4307609947442,TD3,NaN,,NaN,30-Jun-2026 12:55:32
102,0,-3.14159265358979,-5,10,full_fixed_workspace,5,100001,1.07440874715578,3.14159265358979,20.2222096602613,3.62846543432293,7.783466892351,2.43504357263176,3.3978,2.0123,NaN,7.93534707086926e-05,0.447148077056919,-7.93534707086926e-05,-0.447148077056919,0.000208435490293812,0.000738110602637547,0.00056555822675936,0.00221919766218859,0.5,0.0316142615200709,0.00482129875094998,0.00446148851382967,0.469321605662556,10.4452898778767,2.17778229466248,0.435556458932496,0.016152040098608,6.2056611162375e-05,0.0568366784719304,5.98208275037636e-05,4.61775123787079e-05,0.000183755531907082,0.5,0,0,8.47914325468862,TD3,NaN,,NaN,30-Jun-2026 12:55:12
103,0,-3.14159265358979,0,-10,full_fixed_workspace,5,100001,1.00711264475689,3.14159265358979,23.3462637070085,2.6587747265079,4.91435350784584,2.38550683470598,2.09775,2.03185,NaN,5.23870689532254e-08,0.447450689144906,-5.23870689532254e-08,-0.447450689144906,1.20087131794122e-07,4.62613365515935e-07,3.54420335476721e-07,1.42725436891311e-06,0.5,0.0178104079255115,0.00277845835811175,0.00272930925838197,0.287106825339324,6.49709784475779,1.34730062777002,0.269460125554004,0.000976404265028575,7.18754284984515e-06,0.013974292576217,1.17759308830215e-07,1.15434254722867e-07,7.11530447006226e-07,83.5,0,0,6.51067508989817,TD3,NaN,,NaN,30-Jun-2026 12:54:53
104,0,-3.14159265358979,0,0,full_fixed_workspace,5,100001,1.09404602548881,3.14159265358979,23.4816289249408,5.03939893352347,10.6807276784024,2.37634856678555,3.13655,3.0692,NaN,1.31087946304196e-05,0.447401033308424,-1.31087946304196e-05,-0.447401033308424,3.4517017031277e-05,0.000121013662095451,9.27568159772611e-05,0.000371630407741463,0.5,0.0551916604472495,0.00846127961393534,0.00775979646136455,0.816283651425592,17.9978295010092,3.76310512982087,0.752621025964174,0.0309179625685668,0.000120896955662412,0.0786358220769222,9.514129687313e-06,7.28575149120359e-06,2.88449227809906e-05,0.5,0,0,11.2712746873205,TD3,NaN,,NaN,30-Jun-2026 12:54:32
105,0,-3.14159265358979,0,10,full_fixed_workspace,5,100001,1.00183674282426,3.14159265358979,21.8625196734545,3.56620202894426,7.2458487612096,2.3413760349818,2.2642,2.17385,NaN,2.08755082686314e-06,0.447442908875271,-2.08755082686314e-06,-0.447442908875271,5.4928126207443e-06,1.9425214109263e-05,1.49059749523404e-05,5.9542436690041e-05,0.5,0.0300067188979255,0.00466561344944302,0.00435626328189536,0.458252547733898,10.1392994694594,2.12081989741322,0.424163979482645,0.0126746251292355,5.32748373073475e-05,0.050348038947382,1.54091486335021e-06,1.18651946045717e-06,5.0961971282959e-06,8.5,0,0,8.30486437930017,TD3,NaN,,NaN,30-Jun-2026 12:54:13
106,0,-3.14159265358979,5,-10,full_fixed_workspace,5,100001,1.10028064347734,3.14159265358979,23.3201121103109,4.27344905375719,8.50467686030588,2.46459472176952,2.89835,2.85585,NaN,1.55928226404315e-05,0.447391549759854,-1.55928226404315e-05,-0.447391549759854,4.10500097993705e-05,0.00014453211871684,0.000110866668614866,0.00044392455748854,0.5,0.0282633605675417,0.00430192046152227,0.00412623875498118,0.434055358840887,9.72951151192673,2.01946988097157,0.403893976194313,0.00770484599282796,2.94508428476896e-05,0.0392551805315628,1.13857800718032e-05,8.7324498346673e-06,3.50121408700943e-05,0.5,0,0,9.78089568337573,TD3,NaN,,NaN,30-Jun-2026 12:53:52
107,0,-3.14159265358979,5,0,full_fixed_workspace,5,100001,1.0890306410393,3.14159265358979,20.607165285635,4.37713965421558,9.24515764536021,2.42802264441154,3.31775,2.65245,NaN,5.15428239887676e-05,0.447254444029919,-5.15428239887676e-05,-0.447254444029919,0.000135378266259178,0.00048282943284852,0.000371058569665189,0.00147818148062306,0.5,0.0449402197544273,0.00693786530826809,0.00636128209528265,0.669168399240776,14.7161920434992,3.08652356262634,0.617304712525268,0.0247203502827501,9.91220261311656e-05,0.0703140814954588,3.84514193843641e-05,2.96553770024317e-05,0.000119265168905258,0.5,0,0,9.9731065416858,TD3,NaN,,NaN,30-Jun-2026 12:55:31
