CaseID,Theta1Error0,Theta2Error0,Omega1Error0,Omega2Error0,EvalSetName,SimTime,NumSamples,MaxAbsTheta1,MaxAbsTheta2Error,MaxAbsOmegaError,Theta2IAE,Theta2ISE,Theta1IAE,SettlingTimeTheta2,SettlingTimeBoth,FinalTheta2MAE,FinalTheta1MAE,FinalTheta2Bias,FinalTheta1Bias,FinalTheta2MaxAbsError,ActionEnergy,TorqueCommandEnergy,TorqueEnergy,CurrentEnergy,VoltageEnergy,DActionEnergy,DTorqueCommandEnergy,Terminated,Failed,CaseCost,ControllerName,StageIndex,StageName,TrainingEpisode,EvaluatedAt
182,0,2.35619449019234,-5,0,post_stage_full,0.05,1001,1.60789226299741,2.93536428847386,71.9411961856106,0.12716617014511,0.325031492651398,0.0252918307642976,NaN,NaN,2.543425756535,0.506134426990459,2.543425756535,-0.506134426990459,2.93536428847386,0.05,0.00684830250000001,0.00620873233079089,0.653121086736714,19.4098612609347,0,7.60500000000002e-06,1,1,1000,TD3,1,near_upright_stabilization,NaN,11-Jun-2026 17:47:43
183,0,2.35619449019234,-5,10,post_stage_full,0.045,901,1.70582031997764,3.14126163298116,71.5875110061016,0.121194798409422,0.328779834944692,0.0243320878337101,NaN,NaN,2.69293685373725,0.541059563633951,1.2414818463219,-0.541059563633951,3.14126163298116,0.045,0.00608780250000001,0.00519100094671636,0.546061901035252,17.4903418824187,0,7.60500000000002e-06,1,1,1000,TD3,1,near_upright_stabilization,NaN,11-Jun-2026 17:47:48
184,0,2.35619449019234,0,-10,post_stage_full,0.065,1301,1.67444635301925,2.35619449019234,50.1537436134702,0.146749833815327,0.331372842788033,0.0345649060864685,NaN,NaN,2.25771327879151,0.532002571026809,2.25771327879151,-0.532002571026809,2.35619449019234,0.065,0.00912980250000001,0.00876039416919973,0.921540478022325,25.3999506572006,0,7.60500000000002e-06,1,1,1000,TD3,1,near_upright_stabilization,NaN,11-Jun-2026 17:47:53
185,0,2.35619449019234,0,0,post_stage_full,0.055,1101,1.87929053010556,3.14157798145223,85.0871394321681,0.144299595029422,0.382194548158613,0.0283132493726789,NaN,NaN,2.62365994518176,0.515172236801663,2.13560529709667,-0.515172236801663,3.14157798145223,0.055,0.00760880250000002,0.00664379783995787,0.69888734674113,21.3112217191585,0,7.60500000000002e-06,1,1,1000,TD3,1,near_upright_stabilization,NaN,11-Jun-2026 17:47:58
186,0,2.35619449019234,0,10,post_stage_full,0.05,1001,1.70814946992214,3.14040018570639,65.4321804511258,0.132502273719851,0.354101386745955,0.0269122685182457,NaN,NaN,2.64966438244465,0.538560884215659,0.823698753252695,-0.538560884215659,3.14040018570639,0.05,0.00684830250000001,0.00601525092462316,0.632768013109603,19.463060049085,0,7.60500000000002e-06,1,1,1000,TD3,1,near_upright_stabilization,NaN,11-Jun-2026 17:48:03
187,0,2.35619449019234,5,-10,post_stage_full,0.07,1401,1.73582637358275,2.39180200644507,53.1379170227264,0.161238396027614,0.3716328495093,0.0347187458148161,NaN,NaN,2.30344381912774,0.496247558517568,2.30344381912774,-0.484775669042761,2.39180200644507,0.07,0.0098903025,0.00941640917388522,0.990549288508635,27.1291557693998,0,7.60500000000002e-06,1,1,1000,TD3,1,near_upright_stabilization,NaN,11-Jun-2026 17:48:08
188,0,2.35619449019234,5,0,post_stage_full,0.055,1101,1.65599910816185,3.14149836309458,78.2228113417389,0.144423190733497,0.382794724222303,0.0221322574556422,NaN,NaN,2.62583441364327,0.402791234029905,1.87404852572916,-0.387446653294496,3.14149836309458,0.055,0.00760880250000002,0.006716215138602,0.70650520853144,20.7618258000409,0,7.60500000000002e-06,1,1,1000,TD3,1,near_upright_stabilization,NaN,11-Jun-2026 17:48:12
189,0,2.35619449019234,5,10,post_stage_full,0.055,1101,1.61436758659045,3.14140838292587,59.5797026434699,0.142456065871523,0.373693583563192,0.028169386651477,NaN,NaN,2.58968418481844,0.512438616551167,0.565120502189592,-0.498830070516342,3.14140838292587,0.055,0.00760880250000002,0.00696711844003885,0.73289871821579,21.367904410146,0,7.60500000000002e-06,1,1,1000,TD3,1,near_upright_stabilization,NaN,11-Jun-2026 17:48:17
190,0,3.14159265358979,-5,-10,post_stage_full,0.045,901,1.7420665604842,3.14159265358979,61.1277577721111,0.129949909813387,0.378805184066132,0.0281515329777767,NaN,NaN,2.88751991035666,0.625862034223946,-0.177578798289611,-0.625862034223946,3.14159265358979,0.045,0.00608780250000001,0.00527231231240974,0.554615364882024,17.9159835118721,0,7.60500000000002e-06,1,1,1000,TD3,1,near_upright_stabilization,NaN,11-Jun-2026 17:48:22
191,0,3.14159265358979,-5,0,post_stage_full,0.05,1001,1.62842411421326,3.14159265358979,47.9160700824224,0.132484266663729,0.361675611488865,0.0327371853831743,NaN,NaN,2.64944814792534,0.654903016703888,-1.93389309686388,-0.654903016703888,3.14159265358979,0.05,0.00684830250000001,0.00649076367274989,0.682789078001303,20.297521504574,0,7.60500000000002e-06,1,1,1000,TD3,1,near_upright_stabilization,NaN,11-Jun-2026 17:48:27
192,0,3.14159265358979,-5,10,post_stage_full,0.06,1201,1.63930626107916,3.14159265358979,43.1218999043082,0.138619452324208,0.343735131066853,0.0420080450125925,NaN,NaN,2.3101811833862,0.700233599818808,-2.30494955532028,-0.700233599818808,3.14159265358979,0.06,0.00836930250000001,0.00822172770346287,0.864876024032911,24.063468349988,0,7.60500000000002e-06,1,1,1000,TD3,1,near_upright_stabilization,NaN,11-Jun-2026 17:48:32
