CaseID,Theta1Error0,Theta2Error0,Omega1Error0,Omega2Error0,EvalSetName,SimTime,NumSamples,MaxAbsTheta1,MaxAbsTheta2Error,MaxAbsOmegaError,Theta2IAE,Theta2ISE,Theta1IAE,SettlingTimeTheta2,SettlingTimeBoth,FinalTheta2MAE,FinalTheta1MAE,FinalTheta2Bias,FinalTheta1Bias,FinalTheta2MaxAbsError,ActionEnergy,TorqueCommandEnergy,TorqueEnergy,CurrentEnergy,VoltageEnergy,DActionEnergy,DTorqueCommandEnergy,Terminated,Failed,CaseCost,ControllerName,StageIndex,StageName,TrainingEpisode,EvaluatedAt
32,-0.785398163397448,-0.785398163397448,0,0,full_final,5,100001,1.15555357242873,3.14130864566842,29.4522133920593,0.739887525836892,1.07684926502946,3.7871309940639,1.6788,NaN,4.86932862573452e-08,0.802312707020096,-4.31045340891876e-08,-0.802312707020096,1.0731005926011e-07,0.0131256943181811,8.64025464952765,0.00375157076888806,0.394642552940229,8.64025464952765,0.00933239595636521,0.075351695153788,0,0,3.37465045579428,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 11:29:35
33,-0.785398163397448,-0.785398163397448,0,10,full_final,5,100001,1.51425264117958,0.785398163397448,10.6043891681165,0.1077913109946,0.0319313492773074,4.67940752116945,0.64645,NaN,1.90025614739403e-08,0.802312479013376,1.0925774694951e-08,-0.802312479013376,4.95885066342794e-08,0.00144161367357973,0.919221526772073,0.000423121428185178,0.0445098149307222,0.919221526772073,0.000791353640346146,0.006335237984205,0,0,2.55540845807454,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 11:29:25
34,-0.785398163397448,-0.785398163397448,5,-10,full_final,5,100001,1.07013519783381,3.14104704329149,29.4727063103274,0.651804849262478,0.996040706405993,3.85570651414545,1.58265,NaN,5.34924976823314e-08,0.802312698858107,-2.40613396206501e-08,-0.802312698858107,1.18103029333335e-07,0.00857772965052545,5.11756783033945,0.00227178215022058,0.238977740983101,5.11756783033945,0.00870346567346999,0.0536678733119194,0,0,3.23256214074515,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 11:29:15
35,-0.785398163397448,-0.785398163397448,5,0,full_final,5,100001,1.1209754973641,3.14130694943461,28.3881969874508,0.740405240830427,1.10828773018459,3.80627520913651,1.6562,NaN,4.74190868253634e-08,0.80231268220521,-3.33832431065523e-08,-0.80231268220521,1.4182370986425e-07,0.00987299739581631,6.0479378046818,0.00261118596310996,0.274680969163438,6.0479378046818,0.00870858347253399,0.0573832668956241,0,0,3.38508172067296,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 11:29:02
36,-0.785398163397448,-0.785398163397448,5,10,full_final,5,100001,0.854227140746109,0.785398163397448,10,0.0553826375603485,0.0185895555723147,3.87205539305578,0.73035,NaN,1.18856677369374e-08,0.802312414665548,-4.8325288762808e-10,-0.802312414665548,3.22626059201525e-08,0.000102151387227001,0.0876448523509611,3.91992484040629e-05,0.00412352382948722,0.0876448523509611,0.000141874547577984,0.00139331046021312,0,0,2.04681147805457,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 11:28:53
37,-0.785398163397448,-0.349065850398866,-5,-10,full_final,5,100001,1.14541097897342,3.14147201694655,31.7907174604591,0.654789311894548,0.938416664625649,3.81429958810904,1.646,NaN,5.57798295392003e-08,0.802312778512801,-4.65409767047782e-08,-0.802312778512801,1.28777193108428e-07,0.0149263718350391,9.93938498368027,0.00438755019293572,0.461543741531696,9.93938498368027,0.00862725185557435,0.0765288668220735,0,0,3.21803165753102,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 11:28:44
38,-0.785398163397448,-0.349065850398866,-5,0,full_final,5,100001,0.994321129465383,0.349484570140215,5.00471240699726,0.0450831054499446,0.00598520898716991,4.10190933964279,0.50955,NaN,1.29931299869631e-08,0.802312438871445,-1.00737900795067e-10,-0.802312438871445,4.03858355646491e-08,0.000630456766793349,0.685782692488695,0.000310442135466214,0.0326566348945391,0.685782692488695,0.00121053209139695,0.0134254567427621,0,0,2.14127343993575,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 11:28:34
39,-0.785398163397448,-0.349065850398866,-5,10,full_final,0.28,5601,1.59790895937638,3.14116507829873,35.7100274731249,0.378989965021807,0.744699315701207,0.156723732086529,NaN,NaN,1.35334545142671,0.559840438366716,-0.0821316147008646,0.155029979157704,3.14116507829873,0.0114996036101767,6.56167880882325,0.00290814480256567,0.305919242873443,6.56167880882325,0.0068526088058192,0.0398409765825934,1,1,1000,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 11:28:24
40,-0.785398163397448,-0.349065850398866,0,-10,full_final,5,100001,1.10844513297578,3.1414294921278,30.3393991658332,0.667820079871617,0.984193639647098,3.85012430945651,1.62775,NaN,5.45424067619047e-08,0.802312770361734,-4.68258833257066e-08,-0.802312770361734,1.16227985213365e-07,0.0103686903531351,6.61604278507219,0.0029081130389455,0.305915901532729,6.61604278507219,0.00979147058103546,0.0692724133800892,0,0,3.26197394482155,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 11:28:22
41,-0.785398163397448,-0.349065850398866,0,0,full_final,5,100001,0.956936419879705,0.349793481980614,11.071612963044,0.104049611920991,0.0100990438127515,3.71442615725818,1.3723,NaN,2.32884207939497e-08,0.802312494924133,2.11065867091511e-08,-0.802312494924133,7.19332593490662e-08,0.00140605303912532,1.3859302966028,0.0005548542224395,0.0583673080804213,1.3859302966028,0.00155378527553701,0.0204706781084251,0,0,2.06552399185558,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 11:29:11
42,-0.785398163397448,-0.349065850398866,0,10,full_final,0.085,1701,1.57988200747996,0.349065850398866,16.3174778931843,0.0257958919173153,0.00797090987837789,0.101371059618729,NaN,NaN,0.303500924284942,1.19259484565551,-0.303500924284942,-1.19259484565551,0.349065850398866,0.00184881531430351,1.30954098416238,0.000588467836971049,0.0619032570120761,1.30954098416238,0.000784449250589556,0.00975391924630198,1,1,1000,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 11:29:00
43,-0.785398163397448,-0.349065850398866,5,-10,full_final,5,100001,1.09269963383489,3.14087795301693,31.263478650706,0.636968099319518,0.940052231343166,3.86728552605575,1.60155,NaN,4.50359673571335e-08,0.80231270725346,-3.13199258622643e-08,-0.80231270725346,1.37909551977552e-07,0.00906062720932946,5.22287901785451,0.00233511203092298,0.24563966137257,5.22287901785451,0.00943029529284943,0.054397655792423,0,0,3.20875709266639,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 11:28:59
44,-0.785398163397448,-0.349065850398866,5,0,full_final,5,100001,1.29260652245467,0.350499599915436,30.3849518983069,0.148762453362549,0.0251331398906351,4.09528541198349,1.2552,NaN,1.97484567797758e-08,0.802312465108512,1.52178285396389e-08,-0.802312465108512,4.75522550225094e-08,0.00572542433239441,4.39812912352619,0.00182628021085575,0.192113631648206,4.39812912352619,0.00119299433401272,0.02887734152525,0,0,2.34547017290174,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 11:28:49
45,-0.785398163397448,-0.349065850398866,5,10,full_final,5,100001,1.43366919572164,0.349065850398866,10.6002210541179,0.0694847936409574,0.0109994734753387,4.57699031931232,0.58415,NaN,1.81851521084684e-08,0.802312454059828,7.44245516219221e-09,-0.802312454059828,4.28435220634071e-08,0.00171258793921351,1.26671293351092,0.000584940061966691,0.0615321564199021,1.26671293351092,0.000851818913404248,0.0105117225516873,0,0,2.42760900075627,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 11:28:39
46,-0.785398163397448,0,-5,-10,full_final,5,100001,0.979069038728269,0.174608418393344,22.428238685201,0.122416198279762,0.0134111436192245,3.8140234033949,1.33375,NaN,1.9940789070722e-08,0.802312459934388,1.88826764935075e-08,-0.802312459934388,5.46722747074568e-08,0.00493591234979872,3.94931100361928,0.0017329532907489,0.182296204155045,3.94931100361928,0.00222437876663901,0.0349369314985454,0,0,2.15224050363987,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 11:28:30
47,-0.785398163397448,0,-5,0,full_final,5,100001,1.4843594438031,0.206919515918462,16.222509303485,0.0477623453548373,0.00477656985162489,4.61774711838194,0.5204,NaN,1.9628184639075e-08,0.802312438395761,9.444546847622e-09,-0.802312438395761,6.35487009681413e-08,0.00140379466765743,1.355547076885,0.000594972556971234,0.0625875142113066,1.355547076885,0.00157221269093346,0.0199951720660625,0,0,2.40461567873263,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 11:29:02
48,-0.785398163397448,0,-5,10,full_final,0.23,4601,1.597541720311,3.14150219857188,36.046896444724,0.35157453824418,0.70982982428203,0.121334443478873,NaN,NaN,1.5282978181283,0.527685359599939,-0.0697698520967967,0.203196969174302,3.14150219857188,0.0130539299671557,8.20832789119541,0.00354755498286559,0.373181326271199,8.20832789119541,0.00693942872985099,0.054969656565303,1,1,1000,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 11:28:53
49,-0.785398163397448,0,0,-10,full_final,5,100001,1.20659595424399,0.282001457375095,26.0887783066823,0.149753346990543,0.0244637506600731,4.05053493966203,1.27835,NaN,2.24163896064083e-08,0.802312488900832,1.73123226335612e-08,-0.802312488900832,5.25180365862354e-08,0.0048326690780608,3.82829443418244,0.00163577435067156,0.172073567460519,3.82829443418244,0.00130612422551958,0.0284168164433859,0,0,2.32506906458769,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 11:28:51
50,-0.785398163397448,0,0,0,full_final,5,100001,0.803467002334843,0.00329947083211968,0.176245096090473,0.000859698106084507,1.40348758837292e-06,4.00698442207804,0,NaN,1.19639224907237e-08,0.802312426015106,2.42054177699192e-10,-0.802312426015106,4.20161319070189e-08,3.1567742535171e-07,0.000285475503279457,1.21211244158084e-07,1.27506897207715e-05,0.000285475503279457,2.40179947450886e-07,3.45634262428877e-06,0,0,2.00521209274942,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 11:28:42
51,-0.785398163397448,0,0,10,full_final,5,100001,1.04828175847735,3.14081373736031,34.4244083982292,0.496400659638555,0.839765651179082,3.91799012995349,1.11975,NaN,1.53805042250474e-08,0.802312460641708,1.22596449812323e-08,-0.802312460641708,5.06365569245962e-08,0.00922529910246005,5.33552442731805,0.00235378733395975,0.24760419029163,5.33552442731805,0.00533056998573056,0.0311391260038275,0,0,2.95256538077869,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 11:28:32
52,-0.785398163397448,0,5,-10,full_final,5,100001,1.1197873999483,3.14102159454866,33.4465880465644,0.607534081774183,0.872241940556216,3.8409395298468,1.62375,NaN,4.54102815547467e-08,0.802312721709172,-3.77936699547147e-08,-0.802312721709172,1.20292206173142e-07,0.0089070723764114,5.45146133587182,0.00243796316315794,0.256458978372958,5.45146133587182,0.00641777140171007,0.0433861162150189,0,0,3.13642501159492,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 11:28:22
53,-0.785398163397448,0,5,0,full_final,5,100001,0.955093007439991,0.11514329847752,7.95135316113293,0.101730608384008,0.00781472497764774,3.685302550279,1.41375,NaN,2.08725467168854e-08,0.802312564972905,3.79776882705686e-09,-0.802312564972905,5.89850568388783e-08,0.000277728044066336,0.228014558065947,7.1288435390891e-05,0.00749911220416999,0.228014558065947,0.000180693153231347,0.00240165665629027,0,0,2.0461384024426,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 11:29:02
54,-0.785398163397448,0,5,10,full_final,0.065,1301,1.60526255561525,0.262094314791045,18.6420743516213,0.00636053367566703,0.000950944020699537,0.0707414406748324,NaN,NaN,0.097879877533233,1.08841210134985,-0.041202464536575,-1.08841210134985,0.262094314791045,0.00259113324062757,1.72964046920998,0.000688156767266002,0.0723899294954374,1.72964046920998,0.000343087728141683,0.00893691255404569,1,1,1000,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 11:28:52
55,-0.785398163397448,0.349065850398866,-5,-10,full_final,5,100001,0.955692253741006,0.349065850398866,10,0.122979724629988,0.0122199392414827,3.68808864205215,1.45595,NaN,2.01633610054961e-08,0.802312605773748,1.1389361029799e-09,-0.802312605773748,4.66860030634564e-08,0.000728820818810562,0.711901053025954,0.000296466070374687,0.0311864373832675,0.711901053025954,0.000674531515116544,0.0097273067548943,0,0,2.09010150674183,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 11:28:51
56,-0.785398163397448,0.349065850398866,-5,0,full_final,5,100001,1.15210700214228,3.14105749575003,28.8821373973994,0.630127284308748,1.04387456169762,4.05102522157072,1.0197,NaN,1.75138537072492e-08,0.802312538462689,9.27328923504244e-09,-0.802312538462689,4.82014710139059e-08,0.0047835192181594,2.7649774809402,0.00121485054558593,0.127794929187211,2.7649774809402,0.00200825296955916,0.0117609453302682,0,0,3.2860900810388,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 11:28:42
57,-0.785398163397448,0.349065850398866,-5,10,full_final,5,100001,1.40775800004932,3.14132137860601,35.5886882201251,0.434449751889229,0.759885293460783,4.00822703078667,1.2039,NaN,1.97616515090752e-08,0.80231243803126,1.60073481422258e-08,-0.80231243803126,5.92063471353957e-08,0.0137812479487423,9.01434698930009,0.00402903853997058,0.423830484152074,9.01434698930009,0.00627671276510327,0.0576808289435064,0,0,2.87404428556706,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 11:28:31
58,-0.785398163397448,0.349065850398866,0,-10,full_final,5,100001,1.00321654345983,0.349065850398866,13.0910835979978,0.153322340430725,0.0229797782045985,3.89041359861069,1.3449,NaN,2.02659776949866e-08,0.802312486258723,1.54583749093832e-08,-0.802312486258723,5.76352339187736e-08,0.00157033768389489,1.46699455046544,0.000621918342209795,0.0654220478327201,1.46699455046544,0.00100301574304952,0.0170269715708032,0,0,2.25201466707104,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 11:28:22
59,-0.785398163397448,0.349065850398866,0,0,full_final,0.08,1601,1.59441040073286,0.349799439055971,13.9204624045148,0.0133641249344533,0.00327118478383688,0.0924403765844976,NaN,NaN,0.167100874414335,1.1555261936115,0.113909987160028,-1.1555261936115,0.349799439055971,0.00144320280492092,1.25788078868802,0.000500721885732092,0.0526729136864791,1.25788078868802,0.000726917329367101,0.0133183518430958,1,1,1000,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 11:29:53
60,-0.785398163397448,0.349065850398866,0,10,full_final,5,100001,1.05580568292365,3.14130546716565,33.3558705046389,0.507747041644835,0.859228622266894,3.91852759296273,1.0627,NaN,2.47421469254165e-08,0.802312401029137,1.61041200323298e-08,-0.802312401029137,6.81931451078502e-08,0.0087057392775149,5.65794334971027,0.00250434479359426,0.26344192437546,5.65794334971027,0.00434073177094815,0.0378713655178935,0,0,2.97544322323615,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 11:29:52
61,-0.785398163397448,0.349065850398866,5,-10,full_final,5,100001,1.41048132286181,0.349065850398866,17.6265780269465,0.169519987310242,0.0320548219077091,4.12556379685569,1.30885,NaN,1.96394250358162e-08,0.802312482359308,1.57422540287083e-08,-0.802312482359308,5.998868690682e-08,0.00110082529944594,0.715771512205119,0.000277795366627614,0.0292223922816692,0.715771512205119,0.000138153020190927,0.00242968419078556,0,0,2.40186416061895,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 11:29:43
62,-0.785398163397448,0.349065850398866,5,0,full_final,5,100001,0.881288155023421,0.349479940575845,6.62619301268311,0.0630266416621431,0.00577605803383566,3.6994346827032,1.2422,NaN,1.7696144028142e-08,0.802312460951573,1.57779631216474e-08,-0.802312460951573,4.70387160333985e-08,0.00108101511720983,1.13755173088747,0.000506556817206893,0.0532867131841566,1.13755173088747,0.00117921123647331,0.0170899971895771,0,0,1.97593979059771,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 11:29:33
63,-0.785398163397448,0.349065850398866,5,10,full_final,5,100001,1.1202777986583,3.14151913311811,30.3218487215859,0.590372682265552,0.989636063556335,3.96951768731797,0.99665,NaN,1.57272821992697e-08,0.802312486703299,1.20613057082419e-08,-0.802312486703299,4.56968984645503e-08,0.00512865509950127,2.95410533929815,0.00130291440126162,0.137058714136659,2.95410533929815,0.00239355279683691,0.0137868641494931,0,0,3.16587439794004,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 11:29:24
64,-0.785398163397448,0.785398163397448,-5,-10,full_final,5,100001,1.08656225118488,0.785398163397448,10,0.0737215205169862,0.0241250315485492,4.01418715284939,0.63015,NaN,1.13669958552376e-08,0.802312435612347,-4.20299012112172e-09,-0.802312435612347,3.51259399344883e-08,0.000756006595059894,0.796485432469918,0.000358616204364752,0.0377242555544772,0.796485432469918,0.00148341255981487,0.0157649690188431,0,0,2.1547212233047,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 11:29:15
65,-0.785398163397448,0.785398163397448,-5,0,full_final,5,100001,1.12994076870685,3.14113118836253,25.6643693680146,0.684863205672266,1.18744942378575,4.13317246578551,0.98115,NaN,2.6726700318309e-08,0.802312418382937,2.24070929319736e-08,-0.802312418382937,5.95937075014011e-08,0.00431848161841794,2.89266926696792,0.00127594631956847,0.134221835063086,2.89266926696792,0.00178717315698836,0.0183985944794384,0,0,3.43661978868748,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 11:29:12
66,-0.785398163397448,0.785398163397448,-5,10,full_final,5,100001,1.07338255662985,3.14112386041691,31.6551329472205,0.519790025559293,0.894804818182531,3.95705416705704,0.98815,NaN,1.75234502781322e-08,0.802312410967789,1.12397253895497e-08,-0.802312410967789,6.51143172485238e-08,0.00978771369447108,6.64891862797556,0.00302025442511789,0.317712497053822,6.64891862797556,0.00277493145152207,0.0362075159599709,0,0,3.01868732927536,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 11:29:01
67,-0.785398163397448,0.785398163397448,0,-10,full_final,5,100001,0.965000245289066,0.785398163397448,10,0.162488034786856,0.032399249048468,3.74193729870909,1.4539,NaN,2.16452370822649e-08,0.802312622703483,6.60483340630363e-11,-0.802312622703483,9.99838594140101e-08,0.000360668359819667,0.220933645299458,7.09145065963875e-05,0.00745977715675347,0.220933645299458,4.79475072066766e-05,0.000539951042378453,0,0,2.19595753795368,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 11:28:51
68,-0.785398163397448,0.785398163397448,0,0,full_final,5,100001,1.06817493010305,3.14101598888136,25.0935603174199,0.725503294007102,1.24753110864405,4.05685374290225,1.04015,NaN,1.70798634677919e-08,0.802312411510516,1.49409296055069e-08,-0.802312411510516,5.30472499031678e-08,0.00326347245720693,1.88999774226914,0.000803633738027458,0.0845374083395094,1.88999774226914,0.00148771015132503,0.0087739626099926,0,0,3.47966320068778,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 11:28:42
69,-0.785398163397448,0.785398163397448,0,10,full_final,5,100001,1.12296176990614,3.14156671167338,29.872870206188,0.564405283157631,0.971163879088789,4.01899120399303,0.94915,NaN,1.89192050453768e-08,0.802312468741087,1.14601862621404e-08,-0.802312468741087,5.89530768417693e-08,0.00613111329495818,4.13949326808258,0.00183863757061618,0.19341355114963,4.13949326808258,0.00274825162687711,0.0279893695745398,0,0,3.13876553038101,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 11:28:32
70,-0.785398163397448,0.785398163397448,5,-10,full_final,5,100001,1.06961713706595,0.785398163397448,10.5949800515414,0.18910464661,0.0440956232608877,3.96104738340816,1.3519,NaN,1.87161671936753e-08,0.802312530779001,1.14885839049574e-08,-0.802312530779001,5.32922816987025e-08,0.00115719403861432,0.776966427310979,0.000325422734252062,0.0342325032743782,0.776966427310979,0.00197995201368076,0.0136129768201866,0,0,2.35896416318362,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 11:28:22
71,-0.785398163397448,0.785398163397448,5,0,full_final,5,100001,1.08591558934282,3.1411780260314,25.3139658648827,0.760948673491548,1.27187793745975,4.05080960817726,1.07445,NaN,1.6856708892221e-08,0.802312470498506,9.10694761678603e-09,-0.802312470498506,4.77522765544994e-08,0.00341028164242176,2.04750734808617,0.000896152821386387,0.0942698562931113,2.04750734808617,0.00142143643431474,0.00985117630267745,0,0,3.54753448589286,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 11:30:01
72,-0.785398163397448,0.785398163397448,5,10,full_final,5,100001,1.17073497341428,3.14158868447889,27.9728507533786,0.612316659709312,1.05924469499216,4.11245124459414,0.94315,NaN,2.09458308020654e-08,0.802312448152377,1.5932024585392e-08,-0.802312448152377,6.14555319737722e-08,0.00384923150221351,2.22077328404101,0.000982761140474863,0.103380527597618,2.22077328404101,0.00170872973057531,0.00991460202344456,0,0,3.28112881699707,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 11:29:52
73,-0.785398163397448,1.5707963267949,-5,-10,full_final,5,100001,0.967424936890184,3.14113206617988,23.8882460595679,0.940404195345954,1.58247218984094,3.56663019918793,1.7952,NaN,8.6928007545266e-08,0.802312794676951,-8.6928007545266e-08,-0.802312794676951,2.11790102145462e-07,0.0212804453243347,13.674656395964,0.00610731299275179,0.642452385825296,13.674656395964,0.00332851335652403,0.0475146347165575,0,0,3.66506987043146,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 11:29:43
74,-0.785398163397448,1.5707963267949,-5,0,full_final,5,100001,0.978639365093108,3.14133239151341,24.0435029933241,0.806888569592723,1.4275297380592,3.69630958665724,1.6587,NaN,5.21391401216121e-08,0.802312725547638,-4.14256620435207e-08,-0.802312725547638,1.03931189233256e-07,0.024433273326822,14.7586810562213,0.00653374788528799,0.687310757163757,14.7586810562213,0.00619852929912997,0.0494058411624335,0,0,3.46320672267126,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 11:29:34
75,-0.785398163397448,1.5707963267949,-5,10,full_final,5,100001,1.00439478005294,3.14145554710646,22.860642783997,0.619471292776254,1.18401040598018,3.70637276438681,1.27845,NaN,2.5967260543041e-08,0.802312470496351,1.45256523977362e-08,-0.802312470496351,6.09129215727169e-08,0.00574185602266478,3.98585053819544,0.00175354392574889,0.184462214411455,3.98585053819544,0.00113233004545413,0.0200930504446522,0,0,3.09241837905285,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 11:29:24
76,-0.785398163397448,1.5707963267949,0,-10,full_final,5,100001,0.871988998475298,3.14121568252194,24.4006946173432,0.899512485685753,1.56725683506445,3.48096317388135,1.4145,NaN,1.97997337763997e-08,0.802312535379407,1.15125536638035e-08,-0.802312535379407,5.31334054760943e-08,0.0145379236911197,9.72593170059766,0.00430185288386799,0.452528902970993,9.72593170059766,0.00317891087869831,0.0453522797515694,0,0,3.54025529635014,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 11:29:15
77,-0.785398163397448,1.5707963267949,0,0,full_final,5,100001,1.00429402128617,3.14154471786095,23.9225586161668,0.815088612586031,1.42266670475547,3.79579953846229,1.6173,NaN,4.01242995717604e-08,0.802312729117741,-3.25133673614256e-08,-0.802312729117741,1.04146011171272e-07,0.0228817772066547,14.222658331658,0.00621877475584932,0.654177489109728,14.222658331658,0.00569661794814604,0.0536676125938443,0,0,3.52926985688966,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 11:29:19
78,-0.785398163397448,1.5707963267949,0,10,full_final,5,100001,0.913096867646249,3.14134774490594,23.3692572270307,0.582449882432989,1.15696542873398,3.87669461081628,0.98765,NaN,1.10748283946979e-08,0.802312441493317,6.13197526512738e-09,-0.802312441493317,4.31091728751856e-08,0.00287415346340863,1.78383831414872,0.000739594803578105,0.0778008997846787,1.78383831414872,0.000756076661426405,0.00692151995432177,0,0,3.10339707446305,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 11:29:10
79,-0.785398163397448,1.5707963267949,5,-10,full_final,5,100001,0.883586894726171,3.14119964848987,25.0360710845151,0.893751756530057,1.54402755216484,3.64685779899671,1.20715,NaN,1.58130266382855e-08,0.802312475199927,9.92638307624527e-09,-0.802312475199927,5.4544445159829e-08,0.00922649143874851,6.25566381875227,0.00274627978251306,0.288892021829116,6.25566381875227,0.00387872893882254,0.0411655736882835,0,0,3.61159550241336,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 11:28:59
80,-0.785398163397448,1.5707963267949,5,0,full_final,5,100001,1.0681114356141,3.1415677756582,23.9499076824217,0.822476202231717,1.42434880612774,3.85894553376922,1.5998,NaN,4.74303700412062e-08,0.802312734852614,-3.57539274240024e-08,-0.802312734852614,1.31254714009335e-07,0.0204591481378773,12.9614724696415,0.00563308067325927,0.592566014281043,12.9614724696415,0.00498142313398458,0.0522330600962463,0,0,3.57548822660974,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 11:28:49
81,-0.785398163397448,1.5707963267949,5,10,full_final,5,100001,0.870101341851473,3.14104740703541,23.7279279680207,0.581833440739794,1.14081328169024,3.93925833096616,0.9106,NaN,1.58870259297686e-08,0.802312397268277,7.73586023095114e-09,-0.802312397268277,6.16520947398361e-08,0.00301003131788862,1.91706091960472,0.00082776018589842,0.0870753647230427,1.91706091960472,0.00134288570044722,0.0114006792445925,0,0,3.13351373755229,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 11:28:39
82,-0.785398163397448,2.35619449019234,-5,-10,full_final,5,100001,1.17277414020643,3.14095950382084,27.9060591127938,0.990301029369512,1.58250633806694,3.88615575334204,1.2625,NaN,4.36178822808435e-08,0.80231268774076,-2.25842293051043e-08,-0.80231268774076,1.10083067351288e-07,0.0277504564338443,17.4228887412402,0.0077071208841234,0.810742499316063,17.4228887412402,0.0247130758804872,0.171119833778525,0,0,3.92692337785949,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 11:28:30
83,-0.785398163397448,2.35619449019234,-5,0,full_final,5,100001,1.20983358424029,3.14124752498387,32.8756645850684,1.70058452099898,2.96781077558495,3.69799560189026,2.2563,NaN,3.52248762235022e-07,0.802310563248081,1.26076809024719e-07,-0.802310563248081,1.44879386265728e-06,0.0527013796044321,31.4118900721881,0.0137265241093212,1.44394730933029,31.4118900721881,0.0381002037590675,0.240575082052932,0,0,5.2553638046745,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 11:29:38
84,-0.785398163397448,2.35619449019234,-5,10,full_final,0.125,2501,1.58284476361778,3.14136240495871,15.3474062819035,0.339282023745894,0.927611568175522,0.139886983747525,NaN,NaN,2.71410499236406,1.11912186981767,0.250648130223841,-1.11912186981767,3.14136240495871,0.00103339305094339,0.739804797199151,0.000277167640740603,0.0291563593152508,0.739804797199151,0.000676963839669237,0.00824233154348761,1,1,1000,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 11:29:29
85,-0.785398163397448,2.35619449019234,0,-10,full_final,5,100001,1.00174127229094,3.14152501970479,25.9949737500842,1.03733403833677,1.78697699841833,3.75659235732144,1.24605,NaN,2.78271802785696e-08,0.802312419124769,2.21799735242233e-08,-0.802312419124769,9.10228041599428e-08,0.0278410238877451,17.4658568729307,0.00766116504777637,0.805908223303228,17.4658568729307,0.0249636467436501,0.172379147515215,0,0,3.95622774817103,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 11:29:28
86,-0.785398163397448,2.35619449019234,0,0,full_final,5,100001,1.28110932915206,3.14129880303235,30.5816380538377,1.76812177500105,3.10935846739193,3.6924057283959,2.26025,NaN,3.69869253566734e-07,0.80231043984977,1.4157223948541e-07,-0.80231043984977,1.49414638261902e-06,0.0444087309775321,26.8432725034818,0.0116498797272397,1.22549688123493,26.8432725034818,0.032452669161216,0.212204243577074,0,0,5.38687153720588,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 11:29:18
