Episode,EpisodeReward,EpisodeSteps,AverageReward,StepCount,EpisodeQ0
527,18.31,103,7.37,413781,36.35
528,92.36,142,17.02,413923,36.35
529,31,136,16.88,414059,35.86
530,29.7,133,20.19,414192,35.86
531,41.77,102,21.48,414294,35.86
532,30.97,123,21.05,414417,35.86
533,27.14,105,24.51,414522,35.86
534,0.67,99,23.87,414621,35.86
535,43.92,125,30.13,414746,35.86
536,-8.24,195,30.76,414941,35.86
537,41.05,100,33.03,415041,35.86
538,27.25,152,26.52,415193,35.86
539,4.92,107,23.91,415300,35.86
540,-2.81,114,20.66,415414,35.86
541,30.1,129,19.5,415543,35.86
542,34.81,113,19.88,415656,35.86
543,-26.29,181,14.54,415837,35.86
544,-14.71,131,13,415968,35.86
545,23.64,128,10.97,416096,35.86
546,33.8,122,15.18,416218,35.86
547,-4.72,114,10.6,416332,35.86
548,5.35,116,8.41,416448,35.86
549,45.31,102,12.45,416550,35.86
550,14.6,161,14.19,416711,35.86
551,34.45,116,14.62,416827,35.86
552,40.94,101,15.24,416928,35.86
553,36.9,114,21.56,417042,35.86
554,36.16,115,26.64,417157,35.86
555,37.99,158,28.08,417315,35.86
556,30.7,143,27.77,417458,35.86
557,42.82,121,32.52,417579,35.86
558,38.17,111,35.81,417690,35.86
559,-2.11,153,31.06,417843,35.86
560,13.56,104,30.96,417947,35.86
